swagger-core	0	0.0	False	44184	https://github.com/swagger-api/swagger-core	99.17	4470	False	False	10515	Examples and server integrations for generating the Swagger API Specification, which enables easy access to your REST API
circular-progress-button	0	0.0	True	1570	https://github.com/dmytrodanylyk/circular-progress-button	100.0	4459	False	True	1372	Android Circular Progress Button
RippleEffect	0	0.0	True	862	https://github.com/traex/RippleEffect	100.0	4447	False	True	833	Implementation of Ripple effect from Material Design for Android API 9+
easypermissions	0	0.0	True	1828	https://github.com/googlesamples/easypermissions	100.0	4419	False	True	401	Simplify Android M system permissions
NumberProgressBar	0	0.0	True	591	https://github.com/daimajia/NumberProgressBar	100.0	4414	False	True	158	A beautiful, slim Android ProgressBar.
android-volley	0	0.0	True	9540	https://github.com/mcxiaoke/android-volley	99.67	4413	True	False	952	DEPRECATED
InstaMaterial	0	0.0	False	2951	https://github.com/frogermcs/InstaMaterial	100.0	4368	False	False	4531	Implementation of Instagram with Material Design (originally based on Emmanuel Pacamalan's concept)
che	1713	0.002	False	1101060	https://github.com/eclipse/che	90.2	4359	False	False	71216	Eclipse Che: Next-generation Eclipse IDE.  Open source workspace server and cloud IDE.
AndroidNote	0	0.0	True	567	https://github.com/GcsSloop/AndroidNote	100.0	4353	True	False	6642	安卓学习笔记
RoundedImageView	0	0.0	False	1917	https://github.com/vinc3m1/RoundedImageView	100.0	4321	False	False	8728	A fast ImageView that supports rounded corners, ovals, and circles.
VitamioBundle	0	0.0	True	9059	https://github.com/yixia/VitamioBundle	100.0	4314	False	True	186316	Vitamio for Android
android-architecture-components	61	0.005	True	13234	https://github.com/googlesamples/android-architecture-components	90.39	4306	True	True	660	Samples for Android Architecture Components. 
sqlbrite	0	0.0	False	5163	https://github.com/square/sqlbrite	96.94	4302	False	False	686	A lightweight wrapper around SQLiteOpenHelper which introduces reactive stream semantics to SQL operations.
AndroidBootstrap__android-bootstrap	0	0.0	True	7289	https://github.com/AndroidBootstrap/android-bootstrap	99.53	4301	True	False	1917	A template/bootstrap/boilerplate application that includes tons of great open source tools and frameworks. 
