Getting all .java files in /Users/tamycova/SoftwareAnalytics/Lambda/spring-framework including those in subdirectories 
6755 java files in ./spring-framework
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/AbstractMediaTypeExpression.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/AbstractNameValueExpression.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/AbstractRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/CompositeRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/ConsumesRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/HeadersRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/MediaTypeExpression.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/NameValueExpression.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/ParamsRequestCondition.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line146
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/PatternsRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/ProducesRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/RequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/RequestConditionHolder.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/RequestMethodsRequestCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/HandlerResultHandlerSupport.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line191
Declaration of LAMBDA EXPRESSION, parentheses:true, at line195
2 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/AbstractHandlerMethodMapping.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line99
Declaration of LAMBDA EXPRESSION, parentheses:false, at line131
Declaration of LAMBDA EXPRESSION, parentheses:false, at line137
Declaration of LAMBDA EXPRESSION, parentheses:false, at line145
Declaration of LAMBDA EXPRESSION, parentheses:false, at line151
Declaration of LAMBDA EXPRESSION, parentheses:false, at line168
6 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:true, at line114
Declaration of LAMBDA EXPRESSION, parentheses:false, at line146
Declaration of LAMBDA EXPRESSION, parentheses:false, at line147
3 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageWriterResultHandler.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line101
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractNamedValueArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractNamedValueSyncArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ArgumentResolverConfigurer.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line143
Declaration of LAMBDA EXPRESSION, parentheses:false, at line144
Declaration of LAMBDA EXPRESSION, parentheses:true, at line145
Declaration of LAMBDA EXPRESSION, parentheses:false, at line154
Declaration of LAMBDA EXPRESSION, parentheses:true, at line156
Declaration of LAMBDA EXPRESSION, parentheses:false, at line159
Declaration of LAMBDA EXPRESSION, parentheses:true, at line167
Declaration of LAMBDA EXPRESSION, parentheses:true, at line229
Declaration of LAMBDA EXPRESSION, parentheses:false, at line237
Declaration of LAMBDA EXPRESSION, parentheses:false, at line238
Declaration of LAMBDA EXPRESSION, parentheses:true, at line261
Declaration of LAMBDA EXPRESSION, parentheses:false, at line269
Declaration of LAMBDA EXPRESSION, parentheses:false, at line270
Declaration of LAMBDA EXPRESSION, parentheses:false, at line342
Declaration of LAMBDA EXPRESSION, parentheses:false, at line346
Declaration of LAMBDA EXPRESSION, parentheses:false, at line398
Declaration of LAMBDA EXPRESSION, parentheses:false, at line399
17 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ControllerMethodResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:true, at line54
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/CookieValueMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ErrorsMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:true, at line52
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ExpressionValueMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line53
Declaration of LAMBDA EXPRESSION, parentheses:false, at line62
2 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/HttpEntityArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line78
Declaration of LAMBDA EXPRESSION, parentheses:false, at line84
Declaration of LAMBDA EXPRESSION, parentheses:true, at line112
3 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/InitBinderBindingContext.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ModelArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line98
Declaration of LAMBDA EXPRESSION, parentheses:true, at line113
Declaration of LAMBDA EXPRESSION, parentheses:false, at line123
Declaration of LAMBDA EXPRESSION, parentheses:false, at line179
Declaration of LAMBDA EXPRESSION, parentheses:false, at line191
Declaration of LAMBDA EXPRESSION, parentheses:false, at line229
6 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ModelAttributeMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line90
Declaration of LAMBDA EXPRESSION, parentheses:false, at line110
Declaration of LAMBDA EXPRESSION, parentheses:false, at line113
Declaration of LAMBDA EXPRESSION, parentheses:false, at line141
4 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ModelInitializer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/PathVariableMapMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/PathVariableMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/PrincipalArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:true, at line52
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestAttributeMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestBodyArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestHeaderMapMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestHeaderMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line192
Declaration of LAMBDA EXPRESSION, parentheses:true, at line196
Declaration of LAMBDA EXPRESSION, parentheses:false, at line197
Declaration of LAMBDA EXPRESSION, parentheses:false, at line198
4 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestMappingHandlerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestMappingHandlerMapping.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestParamMapMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestParamMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line96
Declaration of LAMBDA EXPRESSION, parentheses:false, at line118
Declaration of LAMBDA EXPRESSION, parentheses:false, at line119
3 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/RequestPartMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ResponseBodyResultHandler.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line127
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ResponseEntityResultHandler.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line72
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ServerWebExchangeArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line59
Declaration of LAMBDA EXPRESSION, parentheses:false, at line60
2 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/SessionAttributeMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line102
Declaration of LAMBDA EXPRESSION, parentheses:false, at line118
Declaration of LAMBDA EXPRESSION, parentheses:false, at line133
3 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/SessionAttributesHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/SessionStatusMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/WebSessionArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/HandlerMethodArgumentResolver.java
